GEM plant ID,Plant name (English),Owner,Country/area,Region,Latitude,Longitude,Capacity (ttpa),Plant age
P100001045064,Ussuri Capital Romania steel plant,Ussuri Capital,Romania,Europe,44.133338,28.64001,,
P100000121194,Uttam Galva Ferrous Bellary steel plant,Uttam Galva Ferous Ltd,India,Asia Pacific,15.184613,76.824905,,
P100000121001,Uzmetkombinat steel plant,Uzbekskiy Metallurgicheskiy Kombinat JSC,Uzbekistan,Eurasia,40.233432,69.290873,1100.0,82.0
P100000121175,Vale Tecnored Marabá iron plant,Vale SA,Brazil,Central & South America,-5.408654,-49.103539,,1.0
P100000120044,Vallourec Jeceaba steel plant,Vallourec Soluções Tubulares do Brasil SA,Brazil,Central & South America,-20.582683,-43.971555,1000.0,15.0
P100000120974,Vallourec Star Youngstown steel plant,Vallourec Star LP,United States,North America,41.125495,-80.683382,725.0,41.0
P100000120759,Van Merksteijn International steel plant,Van Merksteijn International BV,Netherlands,Europe,53.440581,6.844773,,
P100000120579,Van Steel Kurdistan plant,Van Company for Industrial Investment and General Trading,Iraq,Middle East,36.09176,43.97415,750.0,4.0
P100001054309,Vardhman Special Steels Ludhiana steel plant,Vardhman Special Steels Limited,India,Asia Pacific,30.890103,75.908673,,
P100000121017,VAS An Hung Tuong Steel Binh Duong plant,VAS Steel An Hung Tuong LLC,Vietnam,Asia Pacific,11.054204,106.615962,500.0,38.0
P100000121016,VAS Nghi Son Cast Iron and Steel plant,Nghi Son VAS Group JSC,Vietnam,Asia Pacific,19.326924,105.777449,3150.0,8.0
P100000121018,VAS Tue Minh Steel Binh Duong plant,VAS Steel Tue Minh JSC,Vietnam,Asia Pacific,11.113343,106.831064,500.0,10.0
P100000121205,Vedanta Sesa Goa Pig Iron Plant,Vedanta Iron and Steel Ltd,India,Asia Pacific,15.526866,73.986671,0.0,34.0
P100001061390,Vertra Celik Sarımazı steel plant,Vertra Steel Industry and Trade Corp,Türkiye,Europe,36.945926,36.001643,800.0,0.38
P100000120054,Viena Açailândia iron works,Andrade Valladares Engenharia e Construcao Ltda,Brazil,Central & South America,-4.887877,-47.392157,0.0,38.0
P100001045591,Viet Nhat VJS Nam Cau Kien steel plant,Viet Nhat Advanced Steel JSC,Vietnam,Asia Pacific,20.90553,106.628701,500.0,16.0
P100001045592,Vietnam Italy Steel Pho Noi steel plant,Vietnam - Italy Steel JSC,Vietnam,Asia Pacific,20.946428,106.025454,552.0,24.0
P100000121023,Vina Kyoei Steel Phu My plant,Vina Kyoei Steel Ltd Co,Vietnam,Asia Pacific,10.601423,107.040679,1000.0,30.14
P100001045578,Vina One Steel Ben Luc steel plant,Vina One Steel Manufacturing Corp,Vietnam,Asia Pacific,10.636835,106.517595,1200.0,19.0
P100000121201,Vina Roma Quang Tri steel plant,Vina Roma Quang Tri Steel JSC,Vietnam,Asia Pacific,16.756559,107.329547,,
P100001080248,VinMetal Ha Tinh steel plant,VinMetal Joint Stock Company JSC,Vietnam,Asia Pacific,18.353226,105.903042,,
P100000120820,VMK Red October steel plant,Krasnyi Oktyabr' Corporation JSC,Russia,Eurasia,48.754025,44.561004,501.0,128.0
P100000121021,VNSteel Southern Steel Phu My plant,VNSTEEL Southern Steel Co Ltd,Vietnam,Asia Pacific,10.576597,107.028995,550.0,21.0
P100000120011,Voestalpine Stahl Donawitz steel plant,Voestalpine Stahl Donawitz GmbH,Austria,Europe,47.380455,15.065182,720.0,148.0
P100000120010,Voestalpine Stahl Linz steel plant,Voestalpine Stahl GmbH,Austria,Europe,48.274023,14.33434,4000.0,86.0
P100000120824,Volzhsky Pipe Plant,Volzhskiy Trubnyi Zavod JSC,Russia,Eurasia,48.804332,44.79408,900.0,56.0
P100000121200,Vulcan Green Steel Nigeria plant,Vulcan Green Steel LLC,Nigeria,Africa,9.082,8.6753,,
P100001082548,Walsin Lihwa Tainan stainless steel plant,Walsin Lihwa Corp,Taiwan,Asia Pacific,23.295835858147463,120.24399172517494,1000.0,33.0
P100000120791,Weglokoks Ruda Slaska steel plant,Weglokoks Stal SP zoo,Poland,Europe,50.289858,18.874414,,
P100000120244,Weifang Special Steel Group Co Ltd,Weifang SPECIAL Steel Group Co Ltd,China,Asia Pacific,36.644469,119.238427,,32.28
P100001064114,Weining Hengchang Furnace Charge & Casting Co Ltd,Weining Hengchang Furnace Charge & Casting Co Ltd,China,Asia Pacific,26.783556,104.394517,0.0,21.69
P100000120541,Welspun Metallics Anjar Steel plant,Welspun Corp Ltd,India,Asia Pacific,23.112781,70.0866885,288.0,22.0
P100000120591,West Alborz Ana Steel Zanjan plant,West Alborz Steel Co,Iran,Middle East,36.119574,49.306253,1600.0,21.0
P100000120296,WISCO Group Kunming Steel Co Ltd Anning Branch,WISCO Group Kunming Steel Co Ltd,China,Asia Pacific,24.947687,102.367394,,9.71
P100000120297,WISCO Group Kunming Steel Co Ltd Honghe Iron and Steel Company,Honghe Iron and Steel Co Ltd,China,Asia Pacific,23.470733,103.272784,,17.92
P100000120299,WISCO Group Kunming Steel Co Ltd New District Branch,WISCO Group Kunming Steel Co Ltd,China,Asia Pacific,24.953261,102.378082,0.0,13.83
P100000120298,WISCO Group Kunming Steel Co Ltd Yuxi Xinxing Steel Company,Yuxi Xinxing Iron & Steel Co Ltd,China,Asia Pacific,24.249024,102.521747,,22.06
P100000121069,WISCO Group Xiangyang Heavy Equipment Materials Co Ltd,WISCO Group Xiangyang Heavy Equipment MATERIALS Co Ltd,China,Asia Pacific,32.10704,112.235621,,27.0
P100000120134,Wu an Mingfang Iron and Steel Co Ltd,Wuan Mingfang Iron & Steel Co Ltd,China,Asia Pacific,36.710754,114.207855,,37.0
P100000120114,Wu an Yuhua Iron and Steel Co Ltd,Wuan Yuhua Steel Co Ltd,China,Asia Pacific,36.731752,114.098377,,38.0
P100000121085,Wu'an Yongcheng Zhuye Co Ltd,Wu'an Yongcheng Zhuye Co Ltd,China,Asia Pacific,36.660278,113.993995,,19.0
P100000120357,Wugang Zhongjia Iron and Steel Co Ltd,Wugang Zhongjia Iron & Steel Co Ltd,China,Asia Pacific,33.29175,113.458011,0.0,24.0
P100000120340,Wuhai Baogang Wanteng Iron and Steel Co Ltd,Wuhai Baogang Wanteng Iron and Steel Co Ltd,China,Asia Pacific,39.855971,106.886647,2000.0,15.0
P100000120171,Wuhan Iron and Steel Co Ltd,Wuhan Iron and Steel Co Ltd,China,Asia Pacific,30.616222,114.444975,15907.0,67.44
P100000121210,Wuhan Iron and Steel Jombang plant,Wuhan Iron and Steel Co Ltd,Indonesia,Asia Pacific,-7.559913,112.266325,,
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,Wuhan Shunle Stainless Steel Co Ltd,China,Asia Pacific,30.394434,114.257701,,27.0
P100000120073,Wuhu Fuxin Iron and Steel Co Ltd,Wuhu Fuxin Iron & Steel Co Ltd,China,Asia Pacific,31.194505,118.067833,2000.0,23.0
P100000120068,Wuhu Xinxing Ductile Iron Pipes Co Ltd,Wuhu Xinxing Ductile Iron Pipes Co Ltd,China,Asia Pacific,31.229893,118.150867,2000.0,23.0
P100000120354,Wulanhot Steel Co Ltd,Wulanhot Iron & Steel Co Ltd,China,Asia Pacific,46.055685,122.063282,1350.0,26.64
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,Wuxi Xinsanzhou Special Steel Co Ltd,China,Asia Pacific,31.681005,120.251785,,39.84
P100000120161,Wuyang Iron and Steel Co Ltd,Wuyang Iron and Steel Co Ltd,China,Asia Pacific,33.287536,113.474328,5040.0,56.0
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,Wuzhou Yongda Steel Works Co Ltd,China,Asia Pacific,23.524465,111.2402,,17.0
P100000120366,Wuzhou Yongda Special Steel Co Ltd,Wuzhou Yongda Special Steel Co Ltd,China,Asia Pacific,23.520307,111.229981,1000.0,15.0
P100000120263,Xiangfen County Xingyuan Steel Group Co Ltd,Xiangfen County Xingyuan Steel Group Co Ltd,China,Asia Pacific,35.880324,111.387956,,20.2
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,Xiangfen County XinJinShan Special Steel Co Ltd,China,Asia Pacific,35.934831,111.49707,,23.06
P100000120551,Xindia Steels Koppal plant,Xindia Steels Ltd,India,Asia Pacific,15.293421,76.234947,,
P100000120116,Xingtai Iron and Steel Co Ltd,Xingtai Iron and Steel Co Ltd,China,Asia Pacific,37.041601,114.452352,,68.0
P100000121135,Xingtai Iron and Steel Co Ltd Weixian,Xingtai Iron and Steel Co Ltd,China,Asia Pacific,37.032089,115.366112,,
P100000120233,Xining Special Steel Co Ltd,Xining Special Steel Co Ltd,China,Asia Pacific,36.66856,101.671414,2040.0,28.37
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,Xinji AOSEN Steel Group Co Ltd,China,Asia Pacific,37.752351,115.184798,3600.0,24.0
P100000120295,Xinjiang Daan Special Steel Co Ltd,Xinjiang Da'an Special Steel Co Ltd,China,Asia Pacific,42.700465,93.542466,1000.0,14.86
P100001023534,Xinjiang Ka Steel Group Co,Xinjiang Ka Steel Group Co,China,Asia Pacific,39.142997,76.161589,1000.0,4.25
P100000120290,Xinjiang Kingtec Steel Co Ltd,Xinjiang KingTec Steel Co Ltd,China,Asia Pacific,42.674192,86.280156,1334.0,22.28
P100000120292,Xinjiang Kunyu Iron and Steel Co Ltd,Xinjiang Kunyu Lron & Steel Co Ltd,China,Asia Pacific,44.404189,84.966753,,14.72
P100000120410,Xinjiang Minxin Iron and Steel Group Minhang Special Steel Co Ltd,Xinjiang Minxin Iron and Steel (Group) Minhang Special Steel Co Ltd,China,Asia Pacific,44.080866,88.417209,1110.0,14.79
P100000120291,Xinjiang Tianshan Iron and Steel Bazhou Co Ltd,Xinxing Ductile Iron Pipes Xinjiang Co Ltd,China,Asia Pacific,42.333321,86.302481,2000.0,15.46
P100000120294,Xinjiang Xinan Special Steel Co Ltd,Xinjiang Xin'an Special Steel Co Ltd,China,Asia Pacific,44.290299,86.595826,400.0,14.3
P100000120293,Xinjiang Yili Iron and Steel Co Ltd,Xinjiang Yili Iron and Steel Co Ltd,China,Asia Pacific,43.526808,83.294323,1000.0,68.0
P100000120214,Xinyu Iron and Steel Group Co Ltd,Xinyu Iron & Steel Corp Ltd,China,Asia Pacific,27.786859,114.921595,11001.0,68.0
P100000120242,Xiwang Metal Science Technology Co Ltd,Xiwang METAL Science Technology Co Ltd,China,Asia Pacific,36.928208,117.694654,,14.01
P100000121037,Xuan Thien Nam Dinh steel plant,Xuan Thien Group JSC,Vietnam,Asia Pacific,20.439025,106.162134,,
P100000121036,Xuan Thien Nghia Hung steel plant,Xuan Thien Group JSC,Vietnam,Asia Pacific,20.037805,106.127689,,
P100000120104,Xuanhua Iron and Steel Group Co Ltd,Xuanhua Iron and Steel Group Co Ltd,China,Asia Pacific,40.589591,115.090889,,102.0
P100000120200,Xuzhou Baofeng Special Steel Co Ltd,Xuzhou Baofeng Special Steel Co Ltd,China,Asia Pacific,34.364872,117.322633,,11.94
P100000120381,Xuzhou Jinhong Iron and Steel Group Co Ltd,Xuzhou Jinhong Iron and Steel Group Co Ltd,China,Asia Pacific,34.500122,116.908897,1000.0,25.58
P100000120208,Xuzhou Taifa Special Steel Group Co Ltd,Xuzhou TaiFa Special Steel Technology Co Ltd,China,Asia Pacific,34.448514,117.271876,,16.0
P100000120673,Yamato Steel Himeji Plant,Yamato Steel Co Ltd,Japan,Asia Pacific,34.783319,134.604616,700.0,65.0
P100000120310,Yancheng Lianxin Iron and Steel Co Ltd,Yancheng Lianxin Steel Co Ltd,China,Asia Pacific,33.211332,120.774892,2410.0,68.0
P100000120088,Yangchun New Steel Co Ltd,Yangchun New Iron & Steel Co Ltd,China,Asia Pacific,22.084904,111.642187,2400.0,19.0
P100000121048,Yangzhou Hengrun Ocean Heavy Industry Co Ltd,Yangzhou Hengrun Ocean Heavy Industry Co Ltd,China,Asia Pacific,32.249602,119.620438,3300.0,13.36
P100000120203,Yangzhou Qinyou Special Metal Materials Co Ltd,Yangzhou Qinyou Special Metal Materials Co Ltd,China,Asia Pacific,32.838703,119.425236,2400.0,24.7
P100000120253,Yantai Walsin Stainless Steel Co Ltd,Yantai Walsin Stainless Steel Co Ltd,China,Asia Pacific,37.548627,121.277488,1400.0,18.92
P100000121032,Yazdani Steel and Power Kalinganagar steel plant,Yazdani Steel and Power Ltd,India,Asia Pacific,20.928285,86.036604,110.0,23.0
P100000120887,Yazici Iron and Steel Iskenderun plant,Yazici Demir Celik Sanayi ve Turizm Ticaret AŞ,Türkiye,Europe,36.685932,36.206275,1050.0,32.0
P100000120912,Yenakiieve Metallurgical Plant,Yenakiieve Metallurgical Plant Branch PJSC,Ukraine,Europe,48.220502,38.228626,2200.0,131.0
P100000120888,Yesilyurt Iron and Steel Tekkekoy plant,Yesilyurt Demir Celik Endustri Ve Liman Isletmeleri AŞ,Türkiye,Europe,41.241199,36.442055,1300.0,29.0
P100000121075,Yichang Fulong Iron and Steel Co Ltd,Yichang Fulong Iron & Steel Co Ltd,China,Asia Pacific,30.586332,111.398846,,
P100000120900,Yieh United Steel Kaohsiung plant,Yieh United Steel Corp,Taiwan,Asia Pacific,22.830857,120.300604,1000.0,37.22
P100000121241,Yildiz Iron and Steel Kocaeli plant,Yildizlar Yatirim Holding AŞ,Türkiye,Europe,40.870333,29.55767,,0.0
P100000120230,Yingkou Iron and Steel Co Ltd,Yingkou Iron & Steel Co Ltd,China,Asia Pacific,40.664651,122.415057,2800.0,15.23
P100000120703,YK Steel Busan plant,YK Steel Corp,South Korea,Asia Pacific,35.083819,128.989034,930.0,61.0
P100000121033,YK Steel Dangjin plant,YK Steel Corp,South Korea,Asia Pacific,36.918106,126.643606,,
P100000120301,Yunnan Desheng Iron and Steel Co Ltd,Yunnan Desheng Steel Co Ltd,China,Asia Pacific,25.142516,102.077727,1350.0,25.47
P100000120353,Yunnan Jingye Steel Co Ltd,Yunnan Jingye Steel Co,China,Asia Pacific,25.023852,102.312086,,2.5
P100001063458,Yunnan Muguang Industry and Trade Co Ltd,Yunnan Muguang Industry and Trade Co Ltd,China,Asia Pacific,24.077079,102.771634,850.0,12.3
P100001063508,Yunnan Qujing Iron & Steel Group Yue Steel Iron & Steel Co Ltd,Yunnan Qujing Iron & Steel Group Yue Steel Iron & Steel Co Ltd,China,Asia Pacific,25.304544,103.889418,,56.0
P100000120302,Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,China,Asia Pacific,25.45543,103.547242,2600.0,12.5
P100000120303,Yunnan Qujing Iron and Steel Group Fenghuang Steel Co Ltd,Yunnan Qujing Iron and Steel Group Co Ltd,China,Asia Pacific,26.275342,104.168311,1400.0,12.55
P100000120407,Yunnan Qujing Iron and Steel Group Yanggang Iron and Steel Co Ltd,Yunnan Qujing Iron and Steel Group Yanggang Iron and Steel Co Ltd,China,Asia Pacific,25.308777,103.876391,,4.89
P100001061536,Yunnan Qujing Shuangyou Iron and Steel Co Ltd,Yunnan Qujing Shuangyou Iron and Steel Co Ltd,China,Asia Pacific,25.54218,103.781041,,14.0
P100000120352,Yunnan Tiangao Nickel Alloy Co Ltd,YunNan Province Tiangao Nickel Alloy Co Ltd,China,Asia Pacific,24.80128,104.063455,500.0,16.16
P100000120300,Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd,Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd,China,Asia Pacific,24.465884,102.543682,7042.0,12.09
P100000120321,Yunnan Yuxi Xianfu Iron and Steel Group Co Ltd,Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd,China,Asia Pacific,24.012309,102.186364,2980.0,24.53
P100001061571,Yuxi Huixi Metal Casting Products Co Ltd,Yuxi Huixi Metal Casting Products Co Ltd,China,Asia Pacific,24.360481,102.481118,850.0,19.71
P100001063460,Yuxi Iron and Steel Group Zhenfei Iron and Steel Co Ltd,Yuxi Iron and Steel Group Zhenfei Iron and Steel Co Ltd,China,Asia Pacific,24.074756,102.765983,,6.46
P100000120908,Yuzovsky Metallurgical Plant,SUE DPR UMP,Ukraine,Europe,47.982276,37.810634,1000.0,27.0
P100000120588,Zarand Iranian Steel Company Kerman plant,Zarand Iranian Steel Co,Iran,Middle East,30.749633,56.6675096,1500.0,6.0
P100000120193,Zenith Steel Group Co Ltd,Zenith Steel Group Co Ltd,China,Asia Pacific,31.707656,120.079591,3700.0,24.39
P100000120332,Zenith Steel Group Nantong Co Ltd,Zenith Steel Group (Nantong) Co Ltd,China,Asia Pacific,32.133954,121.513173,5850.0,4.0
P100000121084,Zhejiang Tsingshan Iron and Steel Co Ltd,Zhejiang TSINGSHAN IRON&STEEL Co Ltd,China,Asia Pacific,28.136096,120.380401,500.0,21.8
P100000120408,Zhejiang Wantai Special Steel Co Ltd,Zhejiang Wantai Special Steel Co Ltd,China,Asia Pacific,30.944342,120.971803,1200.0,22.54
P100000120404,Zhejiang Yuxin Industrial Co Ltd,Zhejiang Yuxin Industrial Co Ltd,China,Asia Pacific,28.787202,120.248592,1100.0,25.24
P100000121068,Zhengzhou Yongtong Special Steel Co Ltd,Zhengzhou YONGTONG SPECIAL Steel Co Ltd,China,Asia Pacific,34.64443,112.937985,,29.0
P100000121082,Zhenshi Group Eastern Special Steel Co Ltd,Zhenshi Group EASTERN SPECIAL Steel Co Ltd,China,Asia Pacific,30.720411,120.898518,,54.0
P100000120129,Zhongpu Handan Iron and Steel Co Ltd,Zhongpu (Handan) Iron and Steel Co Ltd,China,Asia Pacific,36.721376,113.910271,2250.0,23.0
P100000120209,Zhongxin Iron and Steel Group Co Ltd,Zhongxin Iron and Steel Group Co Ltd,China,Asia Pacific,34.368618,118.31556,5400.0,22.34
P100000120346,Zhongye Dongfang Jiangsu Heavy Industry Co Ltd,BERIS Jiangsu Heavy Industry Co Ltd,China,Asia Pacific,32.104319,119.792126,2000.0,16.33
P100000120086,Zhuhai Yueyufeng Iron and Steel Co Ltd,Zhuhai Yueyufeng IRON&STEEL Co Ltd,China,Asia Pacific,21.96092,113.198718,3051.0,24.0
P100000121079,Zibo Qilin Fushan Iron and Steel Co Ltd,Zibo Qilin Fushan Steel Co Ltd,China,Asia Pacific,36.887998,118.145416,,18.33
P100001063593,Zijin County Dongri Casting Co Ltd,Zijin County Dongri Foundry Co Ltd,China,Asia Pacific,23.356612,114.769565,720.0,16.0
P100000121246,Zonouz Steel Complex,Daric Investment Holding Co,Iran,Middle East,38.07231,46.213187,,
P100000120403,Zunyi Changling Special Steel Co Ltd,Zunyi Changling Special Steel Co Ltd,China,Asia Pacific,27.614947,106.949752,825.0,22.0
P100000120359,Zunyi Fuxin Special Steel Equipment Manufacturing Co Ltd,Zunyi County Fuxin Iron & Steel Product Co Ltd,China,Asia Pacific,27.591697,106.815453,,33.0
